"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCAPD2",9647.86452222236,0.1511121708555,0.0385335544114976,3.92157363013496,8.7972557477734e-05,0.00481853050117538
"IFFO1",1378.61190048153,-0.152169190348021,0.0592148304070936,-2.56978174727309,0.0101762604309687,0.0910485456267041
"GIPR",18.0175898445987,0.573806071281833,0.375674391610475,1.52740267661575,0.126660911290985,NA
"PHF7",113.643909804341,0.342339244045702,0.143207481360297,2.3905122888406,0.0168248860802493,0.118485790133364
"SEMA3G",54.6749583086016,0.15716991386114,0.200494256142895,0.783912301952044,0.433091570814178,NA
"NISCH",2273.27645461942,-0.00782202760675427,0.0482668604585393,-0.162057932346217,0.871260233339562,0.945533499984559
"FUZ",567.826429756695,0.0439697984948734,0.0749957411255421,0.586297272818045,0.557675763395225,0.764330043391996
"SLC6A13",11.2960283854131,-0.600497746600684,0.53646127479991,-1.1193683026322,0.262983047754623,NA
"IDS",207.32849687006,0.330453886593954,0.146776135348306,2.25141427664499,0.024359310733107,0.145864940154701
"ZNF200",1109.51772768504,-0.0278181694785836,0.0617620778974129,-0.450408574737232,0.652415863247253,0.828210458008685
"CD4",32.8937023399241,-0.105913022089347,0.271790512495127,-0.389686237083961,0.696768574792892,NA
"LRRC23",93.4559724021709,0.42258758430248,0.158936923622005,2.65883832826352,0.00784105792483246,0.0779172945523945
"BTK",23.1150102104257,0.626118533257382,0.382712383797161,1.63600280462632,0.10183900042009,NA
"HFE",45.8765696809154,0.00393112616222565,0.256623597502115,0.0153186464553138,0.9877779665084,NA
"SCMH1",1531.7253792804,-0.0138329690577,0.058143359850128,-0.237911415737863,0.811949801224021,0.91704883111734
"FYN",2465.1282534384,-0.000161282663824166,0.0446265867041299,-0.00361404883804928,0.997116412507391,0.999199469396
"HIVEP2",753.863902543188,0.113407111645407,0.100775466492434,1.12534444734047,0.260443101858681,0.520008619364339
"ELOA",4048.8728232843,-0.0788815869283665,0.0340954947664542,-2.31354868051296,0.0206924915226655,0.132358841751456
"LYPLA2",1521.8016525024,-0.0453484324402592,0.0681501272154841,-0.665419630059851,0.505782132875195,0.729666337533336
"CLCN6",728.789352132208,-0.0858184743184662,0.0776859493832499,-1.10468463087316,0.269296265265457,0.529199970116218
"MRC2",145.105003727898,-0.0294841147291502,0.12382925131554,-0.238102987912115,0.811801217357207,0.916973071218228
"TSPAN9",765.31109861819,-0.0668240201782685,0.0603144474922593,-1.10792725386143,0.267893234270261,0.527292194163841
"BTBD7",1651.30803883728,0.0220944836898258,0.0715718203005148,0.308703671320022,0.757546950840464,0.88951378590851
"APBA3",310.638229778335,0.106467377925549,0.123420218634151,0.862641300621464,0.388334715291546,0.637601601804582
"MKS1",825.01303043209,0.09737419223946,0.0672340096095518,1.44828774611155,0.147536593272906,0.386129372926663
"ABHD5",689.067861058772,0.0491698826126786,0.0689578943768935,0.713042111522978,0.475819698987268,0.707618465681662
"ANOS1",1843.01987817918,-0.129379632070683,0.0573365142300349,-2.25649629748349,0.0240395669221013,0.144815062105597
"AKAP8L",2361.9551987765,-0.190294718803084,0.0586692158966247,-3.24351903966782,0.00118062919650878,0.0258703857423496
"MBTD1",1475.47250043639,-0.0342788834410993,0.0574855597666763,-0.596304247192358,0.55097199425364,0.760980350989224
"UTP18",3990.8944992489,-0.19745787222642,0.049531670038052,-3.98649736773919,6.7055871365709e-05,0.00410394525410039
"RNF216",1587.15465238567,0.0106918045733235,0.0490334931523286,0.218051048088865,0.827389337594464,0.923683086827219
"TTC19",2393.11694860962,-0.180470947606443,0.0482984737906436,-3.7365766129323,0.000186542630060817,0.00784441846926712
"PTBP1",18996.4904696337,-0.043602305062379,0.031215056320937,-1.39683570050564,0.162462983937176,0.406578510002885
"DPF1",916.021827406001,-0.102977505654854,0.0668642624203454,-1.54009783294221,0.123536507943944,0.348802667870317
"SYT7",208.899983548121,-0.118447409894804,0.117925829760832,-1.00442295072275,0.31517479221633,0.572982865830731
"LARS2",2150.92475201194,0.0666161039843184,0.0449432051907556,1.48222859721675,0.13827947982055,0.370997016700147
"PIK3C2A",2586.09313066835,0.205274672045672,0.107345532030452,1.91227960924764,0.0558403397917976,0.228478750944714
"PLAUR",148.622617054955,-0.11340805780942,0.140430697829172,-0.807573127261506,0.419336361695846,0.663482564805305
"ANLN",3799.43668501842,-0.00212051710359757,0.0488162128167301,-0.043438787674058,0.965351758775059,0.988593384266432
