"","ID","log2FoldChange","AveExpr","t","P.Value","padj","B"
"ENSG00000305087","ENSG00000305087",-0.274036085249758,-0.747776459774511,-0.520816132836495,0.604725381814178,0.981760262886565,-4.78789938335252
"GNRHR","GNRHR",0.15594137314137,-1.21022506794122,0.27731537395192,0.782647264012985,0.992949793805728,-4.78794290612798
"ENSG00000306426","ENSG00000306426",0.102291117568872,-1.70152713363837,0.153371041214165,0.878704614002537,0.99473195164592,-4.78798632783989
"ENSG00000295785","ENSG00000295785",-0.169945397098509,-1.35126820723486,-0.287196273639736,0.775113593810966,0.99259502823187,-4.78804870104613
"ENSG00000284948","ENSG00000284948",0.284474370311789,-0.65393357628395,0.623563333204955,0.535664480661478,0.980143834264402,-4.78807003714881
"C1orf21-DT","C1orf21-DT",0.0235002167626885,-1.29869286383045,0.0399804852793745,0.968263158639979,0.998770264099139,-4.78807418623373
"CHST4","CHST4",0.230848102095253,-1.44254787742485,0.43113455743819,0.66816849337042,0.985652254872372,-4.78813034615652
"NFE2L3","NFE2L3",-0.176912434003962,3.98864343938493,-1.59068612599887,0.11779615188872,0.955537376572493,-4.78825098558656
"TCEA3","TCEA3",0.112621674069397,-1.41531380032886,0.195440902853289,0.8458162825314,0.993859112558502,-4.78827290660202
"ENSG00000290082","ENSG00000290082",-0.267456917640349,1.8659197392988,-1.20867694795967,0.232303169916415,0.966249064157513,-4.78832205482198
"SNORA1","SNORA1",0.305358469970321,0.00505642236261383,0.77003694814863,0.444793278997173,0.972303673057403,-4.78832923117541
"WNT4","WNT4",-0.2979245945771,-0.236378739286801,-0.743304200671537,0.460672555903846,0.975198488936501,-4.78840026016956
"ENSG00000288891","ENSG00000288891",-0.291635754448867,-0.636552845122748,-0.607435690912833,0.546228961511076,0.980143834264402,-4.78841272016449
"TMEM200B","TMEM200B",-0.166011729959995,-1.44267448959574,-0.288102786779877,0.774423502624663,0.99259502823187,-4.78853534185184
"ENSG00000259985","ENSG00000259985",-0.267830864900057,1.37792901269859,-1.10474645555447,0.274400358847942,0.966249064157513,-4.78853581656356
"GOSR2-DT","GOSR2-DT",0.223182370741503,-0.977037908317971,0.377758958692323,0.707160968055481,0.986179041987444,-4.78862235082969
"ENSG00000287063","ENSG00000287063",0.285157322905755,-0.100635713999602,0.731167188181712,0.46798834380995,0.975420281236356,-4.78864640739873
"SIGLEC10","SIGLEC10",0.323703102591568,0.163838145783956,0.861088792046168,0.393177571051681,0.966249064157513,-4.78866479961696
"ENSG00000277959","ENSG00000277959",-0.0418794225104486,-1.2423869039074,-0.0692877447141475,0.945028715475651,0.996835802925625,-4.78875697864674
"ENSG00000307498","ENSG00000307498",0.184824984312285,-1.17385683666174,0.332688008037403,0.740719266665081,0.989054679661505,-4.78889930921633
"ASCL5","ASCL5",-0.206371426706777,-1.11823249376035,-0.385141077846722,0.701717818215469,0.985864153788948,-4.78907029581072
"ENSG00000274776","ENSG00000274776",0.142992683355016,-1.26826351314493,0.235858891679568,0.814476935636157,0.993612806999304,-4.78909309227981
"SPCS2P4","SPCS2P4",0.038907105941357,-1.0562517142455,0.0667138907503734,0.947067605497704,0.997465388863708,-4.7891318456204
"RPL3P7","RPL3P7",0.12945720145426,-1.09390203056507,0.243072988099689,0.808913693201512,0.993612806999304,-4.78926948543474
"ENSG00000309326","ENSG00000309326",-0.114253636762464,-1.24313537987325,-0.186676644590197,0.852647054894768,0.994646226222227,-4.78934813929475
"RSPH1","RSPH1",0.229900230005691,-1.08701881305262,0.398501542661488,0.691906694158988,0.985652254872372,-4.78947107234465
"RBPMS-AS1","RBPMS-AS1",0.164805875187176,-1.17150449055984,0.312378035550953,0.75601364271558,0.990443384404786,-4.78948271371269
"ENSG00000307069","ENSG00000307069",0.0119575945889299,-1.2108348627569,0.0206587812241259,0.983597623518841,0.999416776765675,-4.78949609301529
"ENSG00000288809","ENSG00000288809",-0.0124034965885353,-1.36159297592118,-0.0210750279341486,0.983267187033463,0.999416776765675,-4.78950513785816
"RAC1P2","RAC1P2",0.296807833580386,0.0690318141651629,0.764754800241033,0.447905172001453,0.972303673057403,-4.78950881604082
"TMEM158","TMEM158",-0.231808738820814,3.29285609033222,-1.44449579667911,0.154651906843024,0.966087675220777,-4.78953798390067
"ENSG00000231731","ENSG00000231731",0.252956600769022,-0.799768092366564,0.535557615643718,0.594567971169481,0.981132212939498,-4.78962174463363
"ABLIM3","ABLIM3",0.274106375567579,-0.969928251429227,0.519577298672774,0.605582621478548,0.981760262886565,-4.7896858223232
"IGBP1-AS1","IGBP1-AS1",0.215476826984035,-1.04016329085963,0.381730857758935,0.704230381530285,0.986168474135772,-4.78975376047291
"ENSG00000293482","ENSG00000293482",-0.247506848303206,-1.05488627430811,-0.410081289623513,0.683445997277555,0.985652254872372,-4.78984111089219
"ASIP","ASIP",-0.123688822619981,-1.22910249399746,-0.217119924793795,0.828972112252632,0.993612806999304,-4.78987898459887
"MAFG-AS1","MAFG-AS1",-0.133782259777662,-1.22074621439797,-0.207971907148759,0.83607055926696,0.993612806999304,-4.78993462752818
"IGSF11","IGSF11",-0.296030850112138,0.846175753265295,-0.97202582014376,0.335577712587281,0.966249064157513,-4.78997506588955
"ENSG00000290049","ENSG00000290049",0.105118708133171,-0.813007013020331,0.158503182168156,0.874679758852691,0.99473195164592,-4.78999070945354
"DDX50P1","DDX50P1",-0.00717790843695165,-1.13610484964591,-0.0119574319391541,0.990505744010421,0.999416776765675,-4.7899934615332
"CCDC183","CCDC183",0.306705548473319,0.279706993024765,0.892585834813025,0.376227750431143,0.966249064157513,-4.7901145666575
"RDH10-AS1","RDH10-AS1",-0.310688569565377,-0.430383673006728,-0.63452915067687,0.52854225594148,0.979459321950558,-4.79014158179058
"ENSG00000301767","ENSG00000301767",0.200356901158457,-1.02987677022995,0.404560121866138,0.687474995563451,0.985652254872372,-4.79015997977681
"ENSG00000275457","ENSG00000275457",-0.165329478044527,-0.8996071270426,-0.262821522365642,0.793735944226188,0.993073917992921,-4.79022808354167
"ENSG00000301754","ENSG00000301754",0.18263001030271,-1.38092084352116,0.303748036911398,0.762542762600776,0.991704716961681,-4.79026537523383
"RDH16","RDH16",-0.083138984569217,-1.34453229560378,-0.128758709492826,0.898049729463724,0.994869499300384,-4.79030373983524
"ENSG00000287985","ENSG00000287985",0.0917386897553603,-1.2684206510153,0.14984846931511,0.88146904822936,0.99473195164592,-4.79032314646061
"EOLA1-DT","EOLA1-DT",0.0528376966007165,-1.35311326832141,0.0880489278692748,0.930179021960517,0.994869499300384,-4.79040650063323
"ENSG00000288839","ENSG00000288839",0.101511431002227,-1.18473381779726,0.16621354275898,0.868639249378421,0.99473195164592,-4.79047599575615
"AVPI1","AVPI1",-0.175218582130856,3.74807705456152,-1.54064135747512,0.129522011687955,0.957041731172077,-4.79049362682627
"PIERCE2","PIERCE2",-0.303038876476829,0.25433506406493,-0.884259672893791,0.38066265043743,0.966249064157513,-4.79056602005174
"ERVH48-1","ERVH48-1",-0.164747008184029,-1.25645106203851,-0.313256791006685,0.755349806476685,0.990414049608414,-4.79058083703227
"ENSG00000273998","ENSG00000273998",0.269024571021762,-0.888331145967346,0.456520247704242,0.649934068138947,0.985443193010836,-4.79060295649939
"ENSG00000265750","ENSG00000265750",-0.202837358685403,-1.02111318040841,-0.390732302351878,0.697605611469908,0.985864153788948,-4.79060636652873
"SEZ6L","SEZ6L",-0.316845234731724,-0.0265389877043711,-0.778722372846355,0.439704090622739,0.971588277462968,-4.79071397483954
"ENSG00000279155","ENSG00000279155",0.146091450840366,-1.07966713933116,0.27881062780193,0.781505842883672,0.992949793805728,-4.79073256317296
"ANKRD6","ANKRD6",0.140523981741269,4.48264538503398,1.68815860169939,0.0974238002498307,0.954876800868526,-4.79077928917818
"FAM163A","FAM163A",0.0430118257424691,-1.61608887350812,0.0765411214653867,0.939284958779448,0.996050005668257,-4.79079345680809
"ATP8B3","ATP8B3",0.310263818465477,-0.708358550379642,0.616252993268094,0.540439997257309,0.980143834264402,-4.79084336962283
"MIR6835","MIR6835",-0.0345663942790023,-1.62410104157469,-0.0587077824938687,0.953411900230923,0.998192359771908,-4.79124422661624
"TPBGL","TPBGL",0.178732676082894,-1.00898264269032,0.341078765954952,0.734430884232945,0.988886995851236,-4.79137125125949
"ENSG00000272787","ENSG00000272787",0.302537372302021,0.402994564083903,0.856443972185729,0.395716850148858,0.966249064157513,-4.79145910949707
"ENSG00000290683","ENSG00000290683",0.303494124013915,-0.263083796801913,0.700898068859347,0.486519148057065,0.979459321950558,-4.79149275812875
"ENSG00000258526","ENSG00000258526",0.0364438431499503,-1.3444085668867,0.0590931160358843,0.953106476730991,0.998192359771908,-4.79166987802393
"ENSG00000274315","ENSG00000274315",-0.131093771585162,-1.39011829604642,-0.239198597541421,0.811900262744119,0.993612806999304,-4.7917696784959
"SEMA6A-AS2","SEMA6A-AS2",0.105990389136624,-1.69035709790918,0.15453496083205,0.87779152910823,0.99473195164592,-4.79179316143216
"RPL23AP20","RPL23AP20",-0.305202626512743,-0.162831642343525,-0.710829131347385,0.480394703413881,0.978631259762734,-4.79180934665799
"SFTPD-AS1","SFTPD-AS1",-0.0146140278292883,-1.27760828965609,-0.0237727071201223,0.981125714884872,0.999294496463104,-4.79184054435386
"FANK1","FANK1",0.146791202176217,-1.10861986880205,0.259976971309078,0.795917326180415,0.993097137241583,-4.79190207725454
"GK-IT1","GK-IT1",0.262234851044894,-0.824454818208151,0.545032896928485,0.588081813075648,0.981132212939498,-4.79193846362715
"PCDHGA1","PCDHGA1",0.132571764825963,-1.39475682014787,0.230847918562698,0.818346906072003,0.993612806999304,-4.79201102686133
"ENSG00000261051","ENSG00000261051",0.196913754836453,-1.1557499727195,0.384166287492997,0.702435677867775,0.985864153788948,-4.79201604011751
"CCDC177","CCDC177",-0.312926924300526,-0.64620678736153,-0.662147920589971,0.510826479587642,0.979459321950558,-4.79222909671956
"GP1BB","GP1BB",-0.162024049337897,-1.20052137286583,-0.291438837600175,0.771885487758137,0.992496666396328,-4.79224339855315
"ENSG00000286162","ENSG00000286162",0.246328038004441,-1.04536051360029,0.436787371226169,0.664090122853748,0.985652254872372,-4.79234207250809
"NUDT16-DT","NUDT16-DT",0.239079321564371,-1.09759205601095,0.483985253190941,0.630446564382469,0.982323873905508,-4.79234660325363
"ACTG1P3","ACTG1P3",0.17475057639425,-0.943731638546632,0.327987450076406,0.744249900134944,0.989925022190014,-4.79244982620395
"SYN1","SYN1",0.241565355562655,-0.594185928719578,0.453681118296144,0.651962979523267,0.985652254872372,-4.79249510674156
"ENSG00000305444","ENSG00000305444",0.0535340502361579,-1.21693601526432,0.0819533548732936,0.935001254681055,0.99557605526772,-4.79253987407727
"ENSG00000289523","ENSG00000289523",0.292172914642817,-0.503972552915831,0.583457313922049,0.562130189613798,0.981132212939498,-4.79265205173929
"AFTPH-DT","AFTPH-DT",0.072048790592389,-1.13069997050378,0.122978535389454,0.902602412637094,0.994869499300384,-4.79269004313652
"RGPD3","RGPD3",0.159968853027783,-1.03522718910206,0.299326941394021,0.765894374352282,0.991704716961681,-4.7927027613496
"SLITRK5","SLITRK5",-0.138617133261396,-1.69907301276279,-0.242042751035572,0.809707572642839,0.993612806999304,-4.79280386359089
"ZC3H12B","ZC3H12B",-0.1736733171838,3.43843588989366,-1.49261110728609,0.141635627747569,0.960960757303805,-4.79281939970441
"ITGA6-AS1","ITGA6-AS1",-0.1863469693737,-1.00173540492173,-0.348588563934789,0.728818218193214,0.988460362237359,-4.79291640668677
"NDST1-AS1","NDST1-AS1",0.308615393185219,0.0296186141047034,0.761953479036857,0.449560680013911,0.972949808852827,-4.79292190889382
"CLTRN","CLTRN",-0.0060807502645901,-1.11215230345064,-0.0104801187826549,0.991678690593057,0.999416776765675,-4.79292682353225
"BIN1","BIN1",0.282596596117858,0.924767606419192,1.02012759543997,0.31243276456768,0.966249064157513,-4.79296086282626
"ZNF564","ZNF564",0.195589594919235,-1.03756121579185,0.376800225951479,0.707869021624122,0.986431092762448,-4.79297545962858
"ARPC1B","ARPC1B",-0.314596198319714,-0.508703181316583,-0.650200765426325,0.518450473264472,0.979459321950558,-4.79298299248138
"ST8SIA2","ST8SIA2",-0.193287568700825,-1.21442715896266,-0.359304828727571,0.720835015354864,0.986987620550486,-4.79301590352755
"TCAP","TCAP",-0.143557885169577,-1.25762786537294,-0.260650882547775,0.795400379218753,0.993097137241583,-4.79303545650409
"ENSG00000253865","ENSG00000253865",0.294865174892599,-0.0599887570024582,0.803215023913947,0.425539327573953,0.970393164372414,-4.79304817363805
"ENSG00000297660","ENSG00000297660",0.341417994980181,0.202640808691965,0.892319336616402,0.376369189348984,0.966249064157513,-4.79310141207622
"ENSG00000238832","ENSG00000238832",-0.117794810219999,-1.30083458555702,-0.196377313928612,0.845087148517987,0.993750873786322,-4.79311062101865
"FAM88E","FAM88E",-0.266109790534838,-0.859448471559369,-0.52007015616082,0.605241510355508,0.981760262886565,-4.79316144376085
"BZW1-AS1","BZW1-AS1",-0.278425387429879,-0.555448902001349,-0.551725301838064,0.583521011033239,0.981132212939498,-4.79316600757131
"ENSG00000273056","ENSG00000273056",0.230233174613043,-0.828478320585455,0.383383250590327,0.703012523531614,0.985864153788948,-4.79321747763835
"ENSG00000272157","ENSG00000272157",0.264057711839919,-0.764072784200891,0.570705814781957,0.570679121592749,0.981132212939498,-4.79327468730276
"ENSG00000270681","ENSG00000270681",-0.0934631241185329,-0.683919735592319,-0.172334729117566,0.863849338205927,0.99473195164592,-4.79330286880249
"CORO2B","CORO2B",0.222218487974297,2.67060425508989,1.35159433464163,0.182407769279466,0.966087675220777,-4.79336904433425
"ENSG00000235236","ENSG00000235236",-0.230315303361137,-0.892517977857946,-0.475113988776686,0.636713070085551,0.982644923318791,-4.79348281610492
"ENSG00000298227","ENSG00000298227",-0.255234636079323,1.59734276507755,-1.13352398461855,0.262239602259386,0.966249064157513,-4.79357260834076
"MEIS1-AS3","MEIS1-AS3",-0.101086433419863,-1.26568968063665,-0.180349159013307,0.85758574416492,0.99473195164592,-4.79362831594731
"RPS27P17","RPS27P17",0.0637468497013551,-1.2652610583138,0.111655424378747,0.911530342429424,0.994869499300384,-4.79376680115538
"ENSG00000278817","ENSG00000278817",-0.288131558805501,-0.209669965533278,-0.763938060421758,0.448387475431012,0.972303673057403,-4.79380897751723
"DRAXIN","DRAXIN",-0.290372273718054,-0.81691034196676,-0.573412577202153,0.568859118890565,0.981132212939498,-4.79382591216628
"IGFALS","IGFALS",-0.243843976892762,-0.956573517289484,-0.459767709742823,0.647616624417137,0.98464158318626,-4.79405897144809
"EML2-AS1","EML2-AS1",-0.10791954864862,-1.53490576709173,-0.193718181219441,0.847158029825789,0.99406025840234,-4.79407291406451
"CBFA2T3","CBFA2T3",0.313849443595294,0.634358553454379,0.925456758353477,0.359041582995548,0.966249064157513,-4.79424912514812
"DDN-AS1","DDN-AS1",-0.313234326381105,-0.362993766599817,-0.653693769947678,0.516215190746208,0.979459321950558,-4.79433535543861
"SGSM3","SGSM3",0.313057172385988,-0.602685900052256,0.563087593504561,0.575816816239129,0.981132212939498,-4.79435195412203
"ENSG00000285367","ENSG00000285367",-0.153637066937611,-1.18349315414989,-0.275264447606297,0.784213648106231,0.992949793805728,-4.79435524141867
"LTK","LTK",0.272610258567497,1.3141081309538,1.07150989885618,0.288932293888898,0.966249064157513,-4.79446214108505
"RPL19P16","RPL19P16",0.228855933297827,-0.716711760954263,0.449028440198124,0.655293632189418,0.985652254872372,-4.79452531091427
"ZNF157","ZNF157",0.157967146421308,-1.1909235031528,0.310605484632468,0.757353240618818,0.990858840238793,-4.79453653700218
"C4orf36","C4orf36",-0.316564236702763,-0.25561983440821,-0.721517115243029,0.473852064526118,0.976974378449442,-4.79455129204505
"ENSG00000267405","ENSG00000267405",0.0189378672835332,-1.35341972483285,0.0299585691849476,0.976215807192025,0.998940372767295,-4.79459649305861
"RIPOR2","RIPOR2",-0.085437296281698,-1.32587593202182,-0.140275262520428,0.888989297423673,0.994869499300384,-4.79466408584256
"KLF6","KLF6",-0.133230657112033,5.15945328592815,-1.76417765209531,0.0836282450325221,0.954876800868526,-4.79467098458606
"SNORD14C","SNORD14C",-0.272719344564261,-0.558731597325215,-0.520139127965384,0.60519378141596,0.981760262886565,-4.79469708492647
"ENSG00000273175","ENSG00000273175",-0.272791441063845,-0.831938485289482,-0.522908792713385,0.603278591913028,0.981760262886565,-4.79471156930569
"ENSG00000287445","ENSG00000287445",-0.173457460048975,-1.30551114790455,-0.30121189231712,0.764464846071084,0.991704716961681,-4.7947989998613
"FIBIN","FIBIN",0.00310216817206732,-1.40277516844508,0.00489821765492553,0.996110714015405,0.999416776765675,-4.7949450232103
"AKR7A2P1","AKR7A2P1",0.250375497431428,-0.702422345555032,0.513313119101431,0.60992581504285,0.981760262886565,-4.7949902372903
"KCP","KCP",-0.0271456723133339,-1.50738015885749,-0.0419011110324084,0.96673943844911,0.998770264099139,-4.79500164672958
"TMED2-DT","TMED2-DT",-0.236984706261536,1.86913534435092,-1.19177451587761,0.238808678793325,0.966249064157513,-4.79502758548561
"ENSG00000286416","ENSG00000286416",0.283986155087969,-0.503417470643154,0.643426261737298,0.522800324025254,0.979459321950558,-4.7951913484222
"ENSG00000273786","ENSG00000273786",0.0975859855136025,-1.1404462074595,0.159270043403679,0.874078635670984,0.99473195164592,-4.79520212595734
