"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MRC2",145.105003727898,-0.0756946058428215,0.134765628820619,-0.561675899895627,0.574336857271871,0.872016055013121
"TSPAN9",765.31109861819,0.01489104065213,0.0614996008245898,0.242132313908873,0.808677640161139,0.95672957983003
"BTBD7",1651.30803883728,-0.0763580851874861,0.071421893179712,-1.06911314987624,0.285018686983432,0.700874339485627
"APBA3",310.638229778335,0.129729850010658,0.116240730047664,1.11604469412281,0.264403003842245,0.685972928571667
"MKS1",825.01303043209,0.202792190624086,0.0682063902265422,2.97321394594447,0.00294698956773768,0.0809361661397047
"ABHD5",689.067861058772,0.0784438326290773,0.0698224519132474,1.12347576573996,0.261235487406924,0.684651328915201
"ANOS1",1843.01987817918,-0.221964374680427,0.0560920185410525,-3.95714721013251,7.58501903891192e-05,0.00681699661865027
"AKAP8L",2361.9551987765,-0.0754914879702766,0.0585936004428369,-1.2883913499039,0.197609768321726,0.617917381625133
"MBTD1",1475.47250043639,-0.0697517195521716,0.0566386744973964,-1.23152104407701,0.218128050906287,0.639392534099871
"UTP18",3990.8944992489,-0.127566091874942,0.049524407527112,-2.57582267501345,0.0100001916954751,0.156942465229351
"RNF216",1587.15465238567,0.0592061385358185,0.0484068425991356,1.22309440890647,0.221294040138714,0.644892459013565
"TTC19",2393.11694860962,-0.0553961275749741,0.0485279990211102,-1.14152919329882,0.253649770607298,0.6767859571841
"PTBP1",18996.4904696337,-0.0911209895260031,0.0312934363607938,-2.91182433515562,0.00359324650172693,0.0918971208492808
"DPF1",916.021827406001,0.110173968759379,0.0686993058421739,1.60371298383257,0.10877733260528,0.49231588642608
"SYT7",208.899983548121,-0.0872859783365501,0.116034678397409,-0.75224044692573,0.451906474070917,0.813167903599907
"LARS2",2150.92475201194,0.0597660663683124,0.0451667552253746,1.32323134726171,0.185758454364831,0.603724339040027
"PIK3C2A",2586.09313066835,-0.0293387409172725,0.10694198612146,-0.27434258499698,0.783821361302155,0.949944114781284
"PLAUR",148.622617054955,0.21287693210217,0.152391518151453,1.39690800829613,0.162441236084297,0.574609817970507
